timestamp:integer,:START_ID,relation:TYPE,:END_ID
477132256,1000624176,guarantees,986285477132256
477132257,1000624176,guarantees,674852477132257
477132258,1006512195,guarantees,492464477132258
477132264,1011637931,guarantees,1011245374
477132265,1011675752,guarantees,1004236577
477132268,1012750796,guarantees,297171477132268
477132269,1012578655,guarantees,1012153662
477132270,1005081230,guarantees,364235477132270
477132271,1000624176,guarantees,199394477132271
477132272,1000624176,guarantees,626289477132272
477132273,1010762422,guarantees,1010762422
477132276,1011314185,guarantees,1011323534
477132278,1011675752,guarantees,1012465531
477132279,1011837828,guarantees,211553477132279
477132281,1004435069,guarantees,1012545585
477132282,1000624176,guarantees,956242477132282
477132283,1000624176,guarantees,298171477132283
477132286,1002721018,guarantees,593410477132286
477132287,1011024572,guarantees,1010898898
477132292,1011864321,guarantees,554277477132292
477132293,1011489892,guarantees,972651477132293
477132295,1011845735,guarantees,1011902645
477132296,1012448393,guarantees,561123477132296
477132297,1012398757,guarantees,148362477132297
477132299,1012773324,guarantees,178432477132299
477132300,1012217213,guarantees,168578477132300
477132302,1000680796,guarantees,918995477132302
477132304,1000624176,guarantees,693899477132304
477132305,1000624176,guarantees,421680477132305
477132307,1011084369,guarantees,1010785433
477132310,1012024756,guarantees,116818477132310
477132312,1004435069,guarantees,1012874745
477132313,1002962946,guarantees,561788477132313
477132314,1000624176,guarantees,491882477132314
477132315,1000624176,guarantees,243461477132315
477132318,1010940511,guarantees,1011800658
477132320,1010898898,guarantees,1011521905
477132323,1012291346,guarantees,915189477132323
477132324,1012040659,guarantees,1012444539
477132325,1012160101,guarantees,1011284406
477132328,1001201097,guarantees,140445477132328
477132331,1000624176,guarantees,414536477132331
477132334,1010940511,guarantees,1003619540
477132335,1010940511,guarantees,1011892910
477132336,1010898580,guarantees,1011019286
477132338,1011333994,guarantees,286673477132338
477132341,1012006393,guarantees,322283477132341
477132342,1012435837,guarantees,185636477132342
477132343,1012090603,guarantees,291894477132343
477132426,1011828969,guarantees,1012740787
477132450,1011982194,guarantees,1011828969
477425667,1012769660,guarantees,1011185193
487466720,1011766473,guarantees,1011744395
487466721,1011430938,guarantees,1012875457
487466723,1003701842,guarantees,1011267801
629323464,1010866767,guarantees,1012280082
629323465,1011951214,guarantees,1009343655
629323466,1011881642,guarantees,1012200878
629323467,1011726971,guarantees,1012280082
629323468,1001687942,guarantees,1006175679
629323469,1012578655,guarantees,1006175679
629323470,1011213325,guarantees,1011875632
629323471,1010879776,guarantees,1012000437
637727132,1011427274,guarantees,1002171955
637727133,1011427274,guarantees,1011733473
637727134,1011427274,guarantees,1011000568
637727135,1011913794,guarantees,1010801536
637727136,1011757123,guarantees,1001269764
637727137,1011757123,guarantees,1011474980
637727138,1012133069,guarantees,1001904371
637727139,1011913794,guarantees,1011759789
637727141,1011427274,guarantees,1011324487
637727143,1012133069,guarantees,1007858295
637727144,1011213906,guarantees,1011978083
637727145,1011757123,guarantees,1012092369
637727146,1011757123,guarantees,1012091485
637727148,1011757123,guarantees,1011617260
637727149,1012133069,guarantees,1011463714
637727150,1011757123,guarantees,1011946850
637727151,1011528270,guarantees,1012760946
637727154,1012135569,guarantees,1012135198
637727155,1011458977,guarantees,1011046107
637727161,1010769208,guarantees,1010825490
644473006,1012140891,guarantees,1012258162
646760957,1011886745,guarantees,1011886745
646760958,1011495611,guarantees,1013143769
646760959,1010932603,guarantees,1011145529
647146270,1012412884,guarantees,1011726750
647146271,1011967942,guarantees,1011999998
647146272,1010367978,guarantees,1012361317
647146273,1011081519,guarantees,1011054623
647146274,1009355254,guarantees,1011449448
651741528,1010955442,guarantees,1005378259
651741529,1009641929,guarantees,1009641929
651741532,1011790041,guarantees,1012350909
651741533,1010955442,guarantees,1002759428
651741547,1010889424,guarantees,1010889424
651741558,1011069603,guarantees,1011716567
651741559,1011069603,guarantees,1011714382
651741568,1011069603,guarantees,1011337088
651741570,1012186969,guarantees,1012186940
651741577,1011187706,guarantees,1011138166
655130001,1011705064,guarantees,1002845242
655130003,1009355254,guarantees,1011705064
659186445,1011824652,guarantees,1008254525
661790326,1011827754,guarantees,1003810766
670052697,1008490359,guarantees,1002556951
670052698,1008490359,guarantees,1011832406
670052701,1008490359,guarantees,1008490359
670052704,1009355254,guarantees,1005172113
670052705,1002142452,guarantees,1011970171
670052706,1002496074,guarantees,1008167449
670052707,1004811457,guarantees,1010192979
670052708,1004811457,guarantees,1011689820
670052713,1010951264,guarantees,1011115894
670052716,1011295910,guarantees,1010931637
670052719,1011750651,guarantees,1011118995
670052720,1011754331,guarantees,1011754331
670052721,1011763820,guarantees,1012649121
670052722,1011884890,guarantees,1012746964
670052723,1011884890,guarantees,1011907487
670052724,1011890857,guarantees,1011890857
670052725,1012071682,guarantees,1011315746
670052726,1012151871,guarantees,1011754331
670052727,1012250380,guarantees,1011147932
670052728,1012250380,guarantees,1011931241
670052729,1012250380,guarantees,1012752781
670052730,1012250380,guarantees,1011908307
670052731,1012250380,guarantees,1012794344
670052732,1012250380,guarantees,1012878637
670052733,1012250380,guarantees,1011954573
670052734,1012250380,guarantees,1011939514
670052735,1012250380,guarantees,1012396377
670052737,1012365735,guarantees,1011865176
670052738,1012578655,guarantees,1011236221
670052758,1011668785,guarantees,1012258039
670052763,1012299825,guarantees,1008732009
670052781,1012238980,guarantees,1011678451
670052787,1011754331,guarantees,1008394791
670052798,1011930160,guarantees,1001563130
670052803,1012410523,guarantees,1011951026
670052804,1011982194,guarantees,1011951026
680912778,1003646509,guarantees,1003646509
680912779,1004487312,guarantees,1012593844
680912780,1005032807,guarantees,1012708295
680912783,1005032807,guarantees,1009246105
680912784,1005032807,guarantees,1011783619
680912785,1005032807,guarantees,613718680912785
680912786,1005032807,guarantees,1003800289
680912787,1005032807,guarantees,1011917826
680912788,1010443635,guarantees,1008219346
680912789,1010894627,guarantees,1000118274
680912790,1010894627,guarantees,1008513262
680912791,1010894627,guarantees,1011906124
680912792,1001126210,guarantees,1011686889
680912793,1011280549,guarantees,1011280549
680912794,1011547543,guarantees,1011797150
680912795,1011567532,guarantees,1011567532
680912797,1011770703,guarantees,1011914304
680912798,1011857363,guarantees,1011895932
680912799,1011857363,guarantees,1012215455
680912800,1011857363,guarantees,1011875995
680912801,1011857363,guarantees,1012212895
680912802,1012189385,guarantees,1011148973
680912804,1012189385,guarantees,1012115507
680912807,1012189385,guarantees,1011888603
680912808,1012240294,guarantees,1012240294
680912810,1011682043,guarantees,1011681913
680912813,1001687942,guarantees,1001345492
680912816,1009921491,guarantees,1002045352
680912817,1012300572,guarantees,1011999051
680912819,1011120192,guarantees,1011320423
680912821,1012079127,guarantees,1011547543
687065215,1011790264,guarantees,1011805132
687065216,1011372566,guarantees,1012073886
691517521,1010049708,guarantees,1007996558
691517522,1011033247,guarantees,1011033247
692934593,1012314812,guarantees,1012139824
692934597,1012379212,guarantees,1012455180
692934599,1012271330,guarantees,1012746964
692934601,1012576168,guarantees,1011932022
692934602,1012576168,guarantees,1011254524
692934603,1012379212,guarantees,1012116816
692934605,1012244890,guarantees,1012394903
692934607,1012244890,guarantees,1011852413
692934608,1012379212,guarantees,1012551741
698862754,1002821798,guarantees,1011026879
698862756,1002821798,guarantees,1011832559
698862757,1002821798,guarantees,1011921954
698862759,1002821798,guarantees,1011932349
698862760,1002821798,guarantees,1011994213
698862761,1010925126,guarantees,138940698862761
719147469,1000241906,guarantees,1006028182
719147470,1000589944,guarantees,1012438421
719147471,1000879333,guarantees,1012746988
719147472,1001992006,guarantees,1011929901
719147474,1001992006,guarantees,1012083500
719147475,1001992006,guarantees,1012628391
719147476,1002133237,guarantees,115976719147476
719147477,1002441957,guarantees,1012746964
719147480,1002441957,guarantees,1012807695
719147481,1002745507,guarantees,1012524478
719147482,1002745507,guarantees,1007843360
719147483,1002745507,guarantees,1011936386
719147484,1002768902,guarantees,1011475718
719147485,1002768902,guarantees,1011948533
719147486,1002806452,guarantees,1003070379
719147487,1002806452,guarantees,1007357037
719147489,1002989540,guarantees,1012110824
719147490,1002989540,guarantees,1002989540
719147491,1002989540,guarantees,1012502847
719147492,1002989540,guarantees,1012305096
719147493,1002989540,guarantees,1011754180
719147496,1002989540,guarantees,1012181449
719147500,1003851805,guarantees,1011705463
719147501,1003851805,guarantees,1011697682
719147502,1003851805,guarantees,1012256339
719147503,1004003720,guarantees,1012443197
719147504,1004003720,guarantees,1004529019
719147505,1004003720,guarantees,1002721964
719147506,1004003720,guarantees,1011422034
719147507,1004003720,guarantees,1011458901
719147508,1004003720,guarantees,1011543649
719147509,1004003720,guarantees,1012331482
719147510,1004003720,guarantees,1012698304
719147511,1004003720,guarantees,1012801454
719147512,1004003720,guarantees,1011006821
719147513,1004003720,guarantees,1012413640
719147514,1004621013,guarantees,1010881071
719147516,1004621013,guarantees,1011741821
719147517,1004621013,guarantees,1011258794
719147518,1004621013,guarantees,1011463015
719147519,1004621013,guarantees,1011459195
719147521,1004621013,guarantees,1011460861
719147522,1004621013,guarantees,1012083095
719147524,1004621013,guarantees,1012102521
719147525,1004621013,guarantees,1001727673
719147526,1004621013,guarantees,1012281532
719147527,1004621013,guarantees,1011489924
719147528,1004621013,guarantees,1011992439
719147529,1004621013,guarantees,1012439213
719147530,1004663080,guarantees,1012499156
719147531,1004994171,guarantees,1011342685
719147532,1004994171,guarantees,1012261310
719147533,1005120583,guarantees,1002744192
719147534,1005120583,guarantees,1000775326
719147536,1006395042,guarantees,1007122214
719147537,1006395042,guarantees,1012287675
719147538,1006395042,guarantees,1011737409
719147539,1006395042,guarantees,1011751096
719147540,1006395042,guarantees,1011830474
719147541,1006395042,guarantees,1008483524
719147542,1006395042,guarantees,1001858652
719147543,1006395042,guarantees,1004387400
719147545,1006395042,guarantees,1008899905
719147546,1006395042,guarantees,1003957232
719147548,1006395042,guarantees,1011629462
719147549,1006395042,guarantees,1010677598
719147550,1006683554,guarantees,1011008276
719147551,1006683554,guarantees,1002732095
719147552,1006918041,guarantees,1010772141
719147553,1006918041,guarantees,1011285280
719147554,1006918041,guarantees,1011143942
719147555,1006918041,guarantees,1012612693
719147556,1006918041,guarantees,1011031114
719147558,1006918041,guarantees,1006950627
719147559,1006918041,guarantees,1011446691
719147560,1006918041,guarantees,1007829927
719147561,1006918041,guarantees,1010536799
719147562,1006918041,guarantees,1006685404
719147563,1007314643,guarantees,1012543306
719147565,1007333390,guarantees,1012566131
719147566,1007333390,guarantees,1012669562
719147567,1007527748,guarantees,1007527748
719147568,1008182239,guarantees,1008182239
719147569,1008182239,guarantees,1012693133
719147570,1009290587,guarantees,1002751589
719147571,1009290587,guarantees,1002807867
719147572,1009355254,guarantees,1012135298
719147576,1009863052,guarantees,1012483552
719147578,1010752428,guarantees,1012476088
719147579,1010752428,guarantees,1011085412
719147581,1010838791,guarantees,1012160628
719147584,1010947350,guarantees,544484719147584
719147585,1010947350,guarantees,1011808040
719147586,1010985560,guarantees,1011004804
719147587,1011068252,guarantees,1009267413
719147588,1011068252,guarantees,1012261194
719147589,1011068252,guarantees,1011504857
719147591,1011245350,guarantees,318124719147591
719147592,1011245350,guarantees,317742719147592
719147594,1011245350,guarantees,757814719147594
719147595,1011245350,guarantees,1011841221
719147597,1011245350,guarantees,163542719147597
719147598,1011245350,guarantees,249449719147598
719147600,1011263332,guarantees,1011263332
719147601,1011212280,guarantees,1011440691
719147603,1011382226,guarantees,1011133446
719147604,1011382226,guarantees,1011391328
719147605,1011382226,guarantees,1006960566
719147606,1011408136,guarantees,1012883585
719147607,1011408136,guarantees,1011710304
719147608,1011408136,guarantees,1003196112
719147609,1011408136,guarantees,1003469827
719147610,1011440960,guarantees,1007000372
719147612,1011440960,guarantees,1011366982
719147613,1011440960,guarantees,1011366983
719147614,1011440960,guarantees,214965719147614
719147615,1011440960,guarantees,1012231974
719147616,1011463686,guarantees,1011463686
719147617,1011476248,guarantees,1011450724
719147618,1011485725,guarantees,1012332207
719147619,1011485725,guarantees,1011776399
719147621,1011511564,guarantees,1012334975
719147622,1011511564,guarantees,1001119241
719147623,1011559521,guarantees,1000849163
719147624,1011559521,guarantees,1010701968
719147625,1011559521,guarantees,1012008700
719147626,1011564700,guarantees,1012094418
719147627,1011564700,guarantees,1012412719
719147628,1011564700,guarantees,1012278772
719147629,1011564700,guarantees,1011935976
719147630,1011564700,guarantees,1012415347
719147631,1011564700,guarantees,1006302083
719147632,1011564700,guarantees,1008493998
719147633,1011564700,guarantees,1012877958
719147635,1011679703,guarantees,1012016232
719147637,1011692114,guarantees,1011024097
719147638,1011704899,guarantees,1012477509
719147639,1011708894,guarantees,1012404460
719147642,1011805310,guarantees,1011852337
719147643,1011805310,guarantees,1009141299
719147644,1011854973,guarantees,1011750058
719147645,1011931361,guarantees,1012332027
719147646,1011931361,guarantees,1011972594
719147647,1011931361,guarantees,1011970342
719147648,1011931361,guarantees,1012011637
719147649,1011931361,guarantees,1012428422
719147650,1011931361,guarantees,1012305652
719147651,1011937065,guarantees,1011937065
719147653,1011970079,guarantees,1012616566
719147655,1011970079,guarantees,1011115894
719147656,1011970079,guarantees,1012022629
719147657,1011987405,guarantees,1012307350
719147658,1012015299,guarantees,1011133075
719147659,1012150903,guarantees,1011085396
719147660,1012150903,guarantees,1010960968
719147661,1012150903,guarantees,1011454557
719147662,1012150903,guarantees,1010678610
719147663,1012150903,guarantees,1010673558
719147664,1012252308,guarantees,1012395971
719147665,1012311172,guarantees,1011345406
719147667,1012311172,guarantees,1012019627
719147668,1012311172,guarantees,1012020483
719147670,1012311172,guarantees,1012022711
719147674,1013644258,guarantees,1011756821
719147675,1013644258,guarantees,1012206679
719147676,1013644258,guarantees,1012001721
719147684,1012444466,guarantees,1011783922
719147688,1010772141,guarantees,1006918041
719147698,1007989694,guarantees,1011943653
719147699,1007989694,guarantees,1012746964
719147705,1011989620,guarantees,1011937065
719147716,1009355254,guarantees,1002022824
719147724,1007989694,guarantees,1012867503
719147738,1007989694,guarantees,1011572788
719147740,1011089627,guarantees,1011006132
719147750,1002966676,guarantees,1011877278
719147765,1011962925,guarantees,1011411378
719147768,1011395918,guarantees,1011438399
719147779,1007989694,guarantees,1012799281
719147793,1007989694,guarantees,1012164928
719147795,1011871723,guarantees,1012358049
719147817,1012000980,guarantees,1003847329
719147819,1012390873,guarantees,1011324737
719147821,1002847519,guarantees,1000336430
719147822,1004373495,guarantees,1006918041
719147826,1007989694,guarantees,1011595337
719147833,1012314812,guarantees,1004114889
719147841,1007989694,guarantees,1012357527
719147855,1012239686,guarantees,1012368491
719147867,1012005326,guarantees,1011931361
719147878,1012428526,guarantees,1011987405
719147885,1012000980,guarantees,1011879572
719147895,1009355254,guarantees,1009863052
719147896,1012016886,guarantees,1012004340
719147899,1011982194,guarantees,1011068252
719147901,1010932603,guarantees,1013644267
719147903,1011982194,guarantees,1012438722
719147904,1012081775,guarantees,1013644267
728076748,1005166663,guarantees,1012433345
732305434,1011765049,guarantees,1011948336
733868593,1012407337,guarantees,1000624970
736814807,1011974982,guarantees,1011974982
736814808,1011989620,guarantees,1011487314
736814809,1012692873,guarantees,1012392585
739404059,1009355254,guarantees,1012135461
739404061,1012182488,guarantees,1012182488
739404063,1012135461,guarantees,1011638791
739404065,1012135461,guarantees,1011645655
740982470,1004621013,guarantees,1011885464
743775035,1011930160,guarantees,1012874365
745522523,1011704562,guarantees,1011003955
745522525,1011704562,guarantees,1011738181
745522526,1011704562,guarantees,1012041517
745522527,1011704562,guarantees,1011388619
745522528,1011704562,guarantees,1011728083
745522529,1011704562,guarantees,1010134735
745522531,1011893528,guarantees,1011885098
745522532,1011893528,guarantees,1011277443
745522534,1011893528,guarantees,1011915425
745522535,1011893528,guarantees,1012094814
745522536,1011893528,guarantees,1012102201
745522537,1011893528,guarantees,1011817181
745522539,1011893528,guarantees,1011891514
745522540,1011893528,guarantees,1012376506
745522541,1011893528,guarantees,1012228656
745522542,1011893528,guarantees,1011976815
745522543,1011893528,guarantees,1002089941
745522544,1011893528,guarantees,1012430253
747516852,1010932603,guarantees,1011884760
747516853,1011391091,guarantees,1012433345
748715956,1004621013,guarantees,1011640026
748715957,1011694024,guarantees,1011691587
749886560,1011932108,guarantees,1007483445
750406260,1012136418,guarantees,1011820052
750406261,1012352561,guarantees,1011820052
750406262,1012431275,guarantees,1012426411
750406263,1012680591,guarantees,1012427312
750406264,1012749346,guarantees,1012382753
750406266,1012426411,guarantees,1011595084
752677434,1011286437,guarantees,1011298952
752677435,1011491292,guarantees,1011491292
752677436,1011817030,guarantees,1011817030
752677437,1011840723,guarantees,1011409635
752677438,1012142473,guarantees,1012019506
752677439,1012189037,guarantees,1011825304
752677441,1012441406,guarantees,1012440165
752677461,1012040693,guarantees,1012308589
752677466,1011869508,guarantees,1012000812
756525550,1012597711,guarantees,1006543906
756525551,1011385661,guarantees,1007354313
756525552,1011553850,guarantees,1011553850
756525553,1011711524,guarantees,1012056305
756525554,1011896276,guarantees,1011133032
756525555,1000638152,guarantees,1007580373
758011987,1004621013,guarantees,1011851281
758011988,1009355254,guarantees,1011463804
758011989,1012249961,guarantees,1011113864
758011990,1012473272,guarantees,1012028682
759469085,1009355254,guarantees,1010801971
759469086,1009355254,guarantees,1007508439
759469089,1011916748,guarantees,1011929691
759469092,1011982383,guarantees,1012006313
759469094,1012006313,guarantees,1012013105
759469101,1012301584,guarantees,1011998595
759469107,1011413825,guarantees,1011131865
759469108,1011413825,guarantees,1011763075
761070692,1011989849,guarantees,1011989849
761070693,1011550720,guarantees,1005522571
761070695,1011989849,guarantees,1011998882
773649618,1011739480,guarantees,1011739480
773649619,1011787487,guarantees,1011739480
775984157,1008482727,guarantees,1010498393
775984159,1012443476,guarantees,1012265572
779585367,1010961504,guarantees,1010985431
779585368,1011864454,guarantees,1011864454
779585369,1011968864,guarantees,1011968878
779585370,1012040344,guarantees,1011968878
779585373,1012381864,guarantees,1010973164
779585374,1012491308,guarantees,1012661671
779585375,1012640991,guarantees,1011968878
779585376,1012747138,guarantees,1012747138
779585385,1008817562,guarantees,1010846477
782709946,1011688861,guarantees,1012233759
782709947,1011747853,guarantees,1011765787
782709949,1012007493,guarantees,1011982930
782709951,1011379557,guarantees,1010961504
782709952,1011004358,guarantees,1010961504
782710121,1011982383,guarantees,1012006705
782710122,1012006705,guarantees,1011258133
782710124,1012006705,guarantees,1011996334
783512071,1000638152,guarantees,1004363957
783512075,1011946340,guarantees,1011946340
783512077,1002302694,guarantees,1002063010
798835150,1004621013,guarantees,1012098766
798835151,1005957370,guarantees,1005957370
798835152,1011100950,guarantees,1012077447
798835153,1011869803,guarantees,1012706447
798835154,1011893368,guarantees,1011183510
798835155,1012294106,guarantees,1012294106
798835156,1012146924,guarantees,1011807952
798835157,1012314812,guarantees,1011977743
798835158,1012422986,guarantees,1012241875
798835182,1011183510,guarantees,1011294158
798835201,1012009118,guarantees,1012014951
798835209,1003379252,guarantees,1010300032
798835221,1003379252,guarantees,1005504881
798835226,1011183510,guarantees,1011892081
830596892,1000638152,guarantees,1009341354
830596894,1006532202,guarantees,1006532202
830596895,1007137512,guarantees,1009114522
830596897,1009355254,guarantees,1009046638
830596898,1009355254,guarantees,1006291752
830596900,1011164334,guarantees,1011191001
830596901,1011522400,guarantees,1011843516
830596904,1011982383,guarantees,1011148304
830596906,1012029701,guarantees,1012043969
830596907,1012097532,guarantees,1010830178
830596910,1012749488,guarantees,1011848434
830596912,1011148304,guarantees,1012218189
830597020,1011998314,guarantees,1011345587
976358812,1000386246,guarantees,1012518813
976358814,1000386246,guarantees,1012635206
976358815,1000386246,guarantees,1012787014
976358816,1000386246,guarantees,1012492041
976358817,1000386246,guarantees,1006648216
976358818,1000386246,guarantees,1012503040
976358821,1001289215,guarantees,1012025901
976358823,1001289215,guarantees,1011372061
976358825,1001289215,guarantees,1009592653
976358827,1001289215,guarantees,1011810899
976358828,1001289215,guarantees,1007258782
976358829,1000617956,guarantees,1000617956
976358830,1001687942,guarantees,1011102947
976358833,1002184298,guarantees,1002184298
976358834,1007602955,guarantees,1011217957
976358835,1007602955,guarantees,1010910238
976358836,1007602955,guarantees,1010831382
976358837,1007602955,guarantees,1010898332
976358838,1007602955,guarantees,1010899488
976358839,1007602955,guarantees,1010975918
976358840,1007602955,guarantees,1011722433
976358841,1007602955,guarantees,1011747840
976358843,1007602955,guarantees,1007354313
976358844,1007602955,guarantees,1002730639
976358845,1007602955,guarantees,1012518616
976358847,1007602955,guarantees,1000680638
976358848,1007602955,guarantees,1007880818
976358849,1007602955,guarantees,1003028799
976358850,1007602955,guarantees,1006740900
976358851,1007602955,guarantees,1012734939
976358852,1007602955,guarantees,1007527748
976358853,1007602955,guarantees,1012191765
976358854,1007602955,guarantees,1012052041
976358855,1007602955,guarantees,1011643353
976358857,1007602955,guarantees,1012246357
976358858,1007602955,guarantees,1012575984
976358859,1007602955,guarantees,1012105364
976358860,1007602955,guarantees,1011790712
976358861,1007602955,guarantees,1012508970
976358862,1007602955,guarantees,1012495317
976358863,1007602955,guarantees,1011845636
976358864,1007602955,guarantees,1011830635
976358865,1007602955,guarantees,1011840726
976358866,1007602955,guarantees,1003086272
976358868,1007602955,guarantees,1011966014
976358869,1007602955,guarantees,1012262249
976358870,1007602955,guarantees,1011936575
976358871,1007602955,guarantees,1011937505
976358872,1007602955,guarantees,1012263302
976358873,1007602955,guarantees,1012504329
976358875,1003369102,guarantees,1003369102
976358876,1004003720,guarantees,1006916536
976358877,1004458142,guarantees,1003609167
976358878,1004458142,guarantees,1012030496
976358881,1007121449,guarantees,1009886304
976358882,1007121449,guarantees,1012659651
976358883,1007121449,guarantees,1012666440
976358884,1007121449,guarantees,1012649663
976358885,1007121449,guarantees,1012782271
976358886,1007121449,guarantees,1012184545
976358888,1008680575,guarantees,1010716068
976358889,1008792131,guarantees,1004609158
976358890,1009921491,guarantees,1009921491
976358891,1010309349,guarantees,1012544497
976358892,1010309349,guarantees,1012778429
976358893,1009355254,guarantees,1011273930
976358894,1010762432,guarantees,1010762432
976358897,1011207061,guarantees,1011004358
976358898,1011207061,guarantees,1011496521
976358899,1011207061,guarantees,1011204972
976358900,1011207061,guarantees,1017097914
976358901,1011207061,guarantees,1011382245
976358902,1011207061,guarantees,1008496429
976358903,1011207061,guarantees,1011413825
976358904,1011207061,guarantees,1012145123
976358905,1011207061,guarantees,1012009751
976358906,1011207061,guarantees,1000761702
976358907,1011207061,guarantees,1011499835
976358908,1011207061,guarantees,1012355155
976358909,1011207061,guarantees,1012223652
976358910,1011207061,guarantees,1011918673
976358911,1011207061,guarantees,1012236561
976358913,1011277751,guarantees,1011278184
976358914,1011297918,guarantees,1011297918
976358915,1011300985,guarantees,1011396275
976358916,1011350457,guarantees,1031652625
976358917,1011374900,guarantees,1010828903
976358918,1011376376,guarantees,1011376376
976358919,1011380455,guarantees,1011379703
976358921,1011471454,guarantees,1011471454
976358922,1011473771,guarantees,1011628478
976358923,1011565768,guarantees,1011565768
976358925,1011623228,guarantees,1000617956
976358926,1011629267,guarantees,1011653423
976358927,1011619934,guarantees,1003053974
976358928,1011666921,guarantees,1011667619
976358929,1011695873,guarantees,1011695873
976358930,1011709089,guarantees,1011709089
976358932,1011770703,guarantees,1012248548
976358933,1011830113,guarantees,1031654853
976358934,1011838101,guarantees,1011778743
976358936,1011869452,guarantees,1011869452
976358938,1011933848,guarantees,1011933848
976358939,1011973841,guarantees,1011981752
976358940,1011973841,guarantees,1012287369
976358942,1011997653,guarantees,1011970857
976358943,1011999720,guarantees,1012869109
976358944,1011999720,guarantees,1011537096
976358946,1011999720,guarantees,1011432567
976358947,1011999720,guarantees,1011204972
976358948,1011999720,guarantees,1011969921
976358950,1012014484,guarantees,1005852128
976358951,1012014484,guarantees,1005929115
976358952,1012014484,guarantees,1012308915
976358955,1012018872,guarantees,1012732927
976358956,1012018872,guarantees,1012828238
976358957,1012018872,guarantees,1012730450
976358959,1012027995,guarantees,1012814665
976358960,1012041861,guarantees,1012052961
976358961,1012069202,guarantees,1012069136
976358962,1012071186,guarantees,1012071384
976358963,1012085037,guarantees,1012654278
976358964,1012097532,guarantees,1011027028
976358965,1012097532,guarantees,1011385803
976358967,1012101855,guarantees,1011450715
976358968,1012125756,guarantees,1011705089
976358969,1012134327,guarantees,1012324777
976358970,1012187769,guarantees,1012187769
976358975,1012314812,guarantees,1011367379
976358977,1012334694,guarantees,1012334646
976358978,1012382746,guarantees,1011147764
976358979,1012387583,guarantees,1011147764
976358980,1012410708,guarantees,1012411139
976358982,1018816080,guarantees,1012607769
976358983,1019197358,guarantees,1009590141
976358984,1019197358,guarantees,1010326251
976358987,1020587110,guarantees,1011659212
976358988,1026915670,guarantees,1011423462
976358990,1031276948,guarantees,1012378374
976358991,1031281736,guarantees,1012299838
976358992,1031281811,guarantees,1011996416
976358993,1031281813,guarantees,1012000286
976358994,1031281813,guarantees,1012427705
976358995,1031281813,guarantees,1012426200
976358996,1031281814,guarantees,1012425424
976358997,1031285081,guarantees,1012427527
976358998,1031285753,guarantees,1031288118
976358999,1031288369,guarantees,1011808070
976359000,1031288369,guarantees,1012006387
976359001,1031288384,guarantees,1011864262
976359002,1031288384,guarantees,1012763729
976359003,1031288387,guarantees,1012424480
976359005,1031288402,guarantees,1031288402
976359006,1031288402,guarantees,1011020582
976359007,1031288402,guarantees,1011421719
976359008,1031288402,guarantees,1031288183
976359009,1031288402,guarantees,1012060365
976359010,1031288402,guarantees,1010409293
976359011,1031288402,guarantees,1010397988
976359012,1031288402,guarantees,1001798355
976359013,1031288402,guarantees,1012002973
976359014,1031288418,guarantees,1011068469
976359015,1031495283,guarantees,1011145438
976359033,1031650689,guarantees,1011628300
976359034,1031650689,guarantees,1012056378
976359035,1031650689,guarantees,1012289708
976359037,1031650689,guarantees,1012330987
976359046,1012575984,guarantees,1011749641
976359047,1012640991,guarantees,1012492083
976359049,1013372809,guarantees,1011396071
976359053,1011856836,guarantees,1011847593
976359054,1012546843,guarantees,1031212594
976359056,1000653182,guarantees,1007121449
976359061,1011927076,guarantees,1022921989
976359064,1011977891,guarantees,1010286029
976359066,1011431293,guarantees,1030737987
976359071,1012578655,guarantees,1031288751
976359073,1012539297,guarantees,1008702360
976359075,1005489037,guarantees,1005159104
976359080,1012348803,guarantees,1011838454
976359081,1003053974,guarantees,1012238218
976359087,1012284776,guarantees,1011973841
976359090,1000662962,guarantees,1019159987
976359094,1009204295,guarantees,1018070112
976359097,1012040323,guarantees,1012266100
976359099,1011982383,guarantees,1031288384
976359106,1012864758,guarantees,1018099623
976359111,1011192890,guarantees,1031212117
976359112,1012290893,guarantees,1031288656
976359117,1009132965,guarantees,1031624714
976359123,1008118249,guarantees,1023173102
976359124,1006648934,guarantees,1030304930
976359128,1011763311,guarantees,1004725939
976359132,1011430404,guarantees,1031575545
976359135,1011548980,guarantees,1031624948
976359136,1012424113,guarantees,1026906155
976359142,1012600415,guarantees,1004139110
976359146,1012399408,guarantees,1031212472
976359151,1011149736,guarantees,1029898969
976359153,1011870432,guarantees,1017100113
976359166,1012321187,guarantees,1011473771
976359170,1007320565,guarantees,1021900420
976359171,1001355289,guarantees,1007383511
976359177,1012495334,guarantees,1011827575
976359179,1011080823,guarantees,1031288403
976359182,1011843869,guarantees,1012164619
976359188,1012314812,guarantees,1031227685
976359197,1012600415,guarantees,1007448917
976359201,1011585776,guarantees,1011518865
976359203,1011341992,guarantees,1031212397
976359215,1012334646,guarantees,1012334694
976359217,1011858326,guarantees,1011818942
976359222,1011845231,guarantees,1012010521
976359223,1012449796,guarantees,1031212542
976359225,1012425713,guarantees,1031288384
976359229,1005852128,guarantees,1012014484
976359230,1011885022,guarantees,1011751752
976359234,1012874821,guarantees,1002912148
976359235,1010932603,guarantees,1011056819
976359236,1012142473,guarantees,1003054753
976359237,1000550619,guarantees,1011846143
